地方政府回应数(Y),微博投诉@数(X),@回应比例,地方政府回应的投诉发帖数,投诉发帖数,投诉回应比例,污染所在地区(S),人均国内生产总值(PGDP),企业状态,登记注册类型,企业规模,行业类别代码,行业类别名称,工业总产值当年价格万元,年正常生产时间小时,政府部门,政府部门级别,行政区划,企业名称,法人编号,污染所在地,行政编号,总转发量(Forward_all),总评论量(Comment_all),总点赞量(Praise_all),平均转发量(Forward),平均评论量(Comment),平均点赞量(Praise),中央/上级政府关注(Position),森林覆盖率(Forest),工业发电量(Industry),年份(year),平均回应时间/秒(Diff)
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4411,火力发电,,,济宁环境,市,山东省济宁市,山东华聚能源股份,73927723505,山东省,370883,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2015,0
2,2,1.0,1.0,1.0,1.0,1,36656,,,,,,,,临沂环境,市,临沂市,开发区污水处理厂,11966141201,辽宁省,210000,14,7,5,14.0,7.0,5.0,0.0,38.24,1778.76,2015,60583.0
2,2,1.0,1.0,1.0,1.0,1,36656,,,,,,,,临沂环境,市,临沂市,沂南县污水处理厂,782306337,山东省,371321,14,7,5,14.0,7.0,5.0,0.0,16.73,5329.27,2015,60583.0
0,1,0.0,0.0,1.0,0.0,0,28806,,,,2613,无机盐制造,,,昆明市环保局,市,云南省昆明市,云南南磷集团寻甸磷电,757166571,云南省,530129,1,0,0,1.0,0.0,0.0,0.0,50.03,2692.54,2015,0
0,5,0.0,0.0,5.0,0.0,0,35996.56,,,,4411,火力发电,,,淮南环保,市,安徽省淮南市,安徽电力股份,850224721,安徽省,340403,4,3,0,0.8,0.6,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,47626,,,,,,,,陕西环保,省,陕西省,神木县腾远煤化工,691147676,陕西省,610821,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,9,0.0,0.0,3.0,0.0,0,42753.86,,,,2520,炼焦,,,绿水青山总关情,省,湖南省,湖南煤化新能源,661658280,湖南省,431302,9,10,0,3.0,3.3333,0.0,0.0,47.77,1385.09,2015,0
0,1,0.0,0.0,1.0,0.0,0,47626,,,,1030,采盐,,,陕西环保,省,陕西省,中盐榆林盐化,719760510,陕西省,610802,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,3,0.0,0.0,3.0,0.0,0,40036,,,,2621,氮肥制造,,,乌鲁木齐市环保局,市,新疆省木齐市,兖矿新疆煤化工,686471607,新疆维吾尔自治区,650109,0,0,1,0.0,0.0,0.3333,0.0,4.24,2719.13,2015,0
0,1,0.0,0.0,1.0,0.0,1,77643.69,,,,1713,棉印染精加工,,,浙江环保,省,浙江省,绍兴县舒美针织,759080894,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,35996.56,,,,3011,水泥制造,,,芜湖市环境保护局,市,安徽省芜湖市,安徽荻港海螺水泥股份,731906674,安徽省,340000,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,2,0.0,0.0,2.0,0.0,0,35996.56,,,,3011,水泥制造,,,芜湖市环境保护局,市,安徽省芜湖市,芜湖南方水泥,758510047,安徽省,340000,11,2,0,5.5,1.0,0.0,0.0,27.53,2252.69,2015,0
1,2,0.5,1.0,1.0,1.0,1,64168.3,,,,,,,,山东环境,省,山东省,章丘市污水处理厂,79887182400,山东省,370181,4,2,0,4.0,2.0,0.0,0.0,16.73,5329.27,2015,246.0
1,2,0.5,1.0,2.0,0.5,0,59027,,,,2710,化学药品原料药制造,,,哈尔滨环保,市,哈尔滨市,哈药集团制药总厂,828027713,黑龙江省,230103,2,1,0,1.0,0.5,0.0,0.0,43.16,900.41,2015,9424.0
0,4,0.0,0.0,2.0,0.0,1,64168.3,,,,2614,有机化学原料制造,,,枣庄市中环保,县,山东省枣庄市市中区,兖矿国泰化工,742417112,山东省,370481,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,64168.3,,,,3011,水泥制造,,,山东环境,省,山东省,昌乐山水水泥,740989678,山东省,370725,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,1.0,0.0,1,77643.69,,,,4411,火力发电,,,杭州环保,市,浙江省杭州市,浙江清园生态热电,676776159,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
2,2,1.0,2.0,2.0,1.0,0,39122.61,,,,,,,,驻马店市环境保护局,市,河南省马店市,河南天方药业股份,7126415192,河南省,411702,1,24,0,0.5,12.0,0.0,0.0,21.5,2652.66,2015,9201.5
1,1,1.0,1.0,1.0,1.0,1,89235,,,,,,,,淄博环保,市,淄博市,光大水务（淄博周村）净水,66931743X,山东省,370306,13,8,1,13.0,8.0,1.0,0.0,16.73,5329.27,2015,57320.0
0,1,0.0,0.0,1.0,0.0,0,56076,,,,1511,酒精制造,,,长春市环境保护局,市,吉林省长春市,长春吉粮天裕生物工程,776586205,吉林省,220182,0,0,1,0.0,0.0,1.0,0.0,40.38,760.26,2015,0
0,1,0.0,0.0,1.0,0.0,1,61189,,,,,,,,滨州环保,市,滨州市,邹平众兴水务,493514826,山东省,371626,2,0,5,2.0,0.0,5.0,0.0,16.73,5329.27,2015,0
0,3,0.0,0.0,3.0,0.0,1,103796,,,,4411,火力发电,,,上海环境,省,上海省上海市,上海外高桥发电,13223662115,上海市,310115,0,0,0,0.0,0.0,0.0,0.0,10.74,807.29,2015,0
0,1,0.0,0.0,1.0,0.0,1,40255,,,,3120,炼钢,,,辛集环保,县,河北省辛集市,辛集市澳森钢铁,740187878,河北省,130181,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,13,0.0,0.0,8.0,0.0,0,36724,,,,3120,炼钢,,,江西环保,省,江西省,萍乡萍钢钢铁,589212769,江西省,360313,42,15,4,5.25,1.875,0.5,0.0,60.01,1085.35,2015,0
0,3,0.0,0.0,3.0,0.0,0,47626,,,,4411,火力发电,,,陕西环保,省,陕西省,陕西腾龙煤电集团新元综合利用发电,755222453,陕西省,610821,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
1,10,0.1,1.0,1.0,1.0,0,35996.56,,,,3211,铜冶炼,,,蚌埠市环境保护局,市,安徽省蚌埠市,金隆铜业,610436303,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,2,0.0,0.0,2.0,0.0,1,33450,,,,3120,炼钢,,,邯郸市环境保护局,市,邯郸市,邯郸钢铁集团,105566107,河北省,130404,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,山东光明热电股份,16960693X,山东省,370982,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,94030,,,,,,,,中山环保,市,中山市,中山市污水处理,282116035,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
1,1,1.0,1.0,1.0,1.0,1,64168.3,1,130,2,2221,机制纸及纸板制造,29474,7680,德州平原环保,县,山东省平原县,平原方源纸业,588781812,山东省,371426,1,1,0,1.0,1.0,0.0,0.0,16.73,5329.27,2015,73646.0
0,1,0.0,0.0,1.0,0.0,1,64168.3,,,,3120,炼钢,,,山东环境,省,山东省,山东寿光巨能特钢,745668216,山东省,370783,7,17,0,7.0,17.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,1.0,0.0,1,56490,,,,4411,火力发电,,,泰安环境,市,泰安市,山东光明热电股份,16960693X,山东省,370982,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,8,0.0,0.0,5.0,0.0,0,47626,,,,4430,热力生产和供应,,,陕西环保,省,陕西省,西安热电,74281218X,陕西省,610000,1,2,1,0.2,0.4,0.2,0.0,41.42,1757.41,2015,0
0,7,0.0,0.0,5.0,0.0,1,87995,,,,4411,火力发电,,,江苏环保,省,江苏省,江苏国信扬州发电,682192061,江苏省,321003,4,6,11,0.8,1.2,2.2,0.0,15.8,4709.37,2015,0
7,10,0.7,5.0,5.0,1.0,1,85919,,,,2619,其他基础化学原料制造,,,济南环保,市,济南市,济南裕兴化工,734707945,山东省,370105,8,58,4,1.6,11.6,0.8,0.0,16.73,5329.27,2015,421577.8
0,2,0.0,0.0,2.0,0.0,0,28806,,,,3216,铝冶炼,,,昆明市环保局,市,云南省昆明市,云南铝业股份,21658149X,云南省,530121,0,0,1,0.0,0.0,0.5,0.0,50.03,2692.54,2015,0
0,4,0.0,0.0,2.0,0.0,1,87995,,,,4411,火力发电,,,江苏环保,省,江苏省,徐州华美坑口环保热电,758466306,江苏省,320311,2,1,0,1.0,0.5,0.0,0.0,15.8,4709.37,2015,0
1,2,0.5,1.0,2.0,0.5,1,157985,,,,,,,,宝安环保水务,县,深圳市宝安区,深圳市水务（集团）,771621630,广东省,440303,16,11,1,8.0,5.5,0.5,0.0,51.26,4263.66,2015,70493.0
1,3,0.3333,1.0,2.0,0.5,1,136188,,,,4411,火力发电,,,广州环保,市,广州市,广州珠江电力,618403485,广东省,440115,1,2,0,0.5,1.0,0.0,0.0,51.26,4263.66,2015,174301.0
1,2,0.5,1.0,1.0,1.0,1,87995,,,,4411,火力发电,,,江苏环保,省,江苏省,江苏利港电力,607921551,江苏省,320281,0,9,3,0.0,9.0,3.0,0.0,15.8,4709.37,2015,3347.0
0,4,0.0,0.0,2.0,0.0,1,87995,,,,4411,火力发电,,,江苏环保,省,江苏省,江苏国信协联能源,607994371,江苏省,320282,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,1,136188,,,,3972,印制电路板制造,,,广州环保,市,广州市,广州市番禺启利达电子,618707075,广东省,440113,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
1,10,0.1,1.0,1.0,1.0,0,64710,,,,3211,铜冶炼,,,马鞍山市环境保护局,市,鞍山市,铜陵有色金属集团股份,728511794,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,1,0.0,0.0,1.0,0.0,0,47626,,,,4411,火力发电,,,陕西环保,省,陕西省,陕西德源府谷能源,776988669,陕西省,610822,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,3,0.0,0.0,3.0,0.0,0,47626,,,,2520,炼焦,,,唐山市环境保护局,市,河北省唐山市,神木县顺德煤化工,677922285,陕西省,610821,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,29847.25,,,,2613,无机盐制造,,,贵州环保365,省,贵州省,贵州红星发展股份,714303759,贵州省,520423,1,2,0,1.0,2.0,0.0,0.0,37.09,1903.99,2015,0
0,5,0.0,0.0,1.0,0.0,1,75616,,,,2614,有机化学原料制造,,,东莞环保,市,东莞市,嘉兴石化,550514946,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,87995,,,,,,,,江苏环保,省,江苏省,无锡惠山环保水务,79232836101,江苏省,320206,0,1,0,0.0,1.0,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,2.0,0.0,0,35996.56,,,,4411,火力发电,,,蚌埠市环境保护局,市,安徽省蚌埠市,临涣中利发电,786539357,安徽省,340621,1,2,3,0.5,1.0,1.5,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,71100.54,,,,4411,火力发电,,,乌海市环境保护局,市,内蒙古省乌海市,神华乌海能源大漠发电,761052243,内蒙古自治区,150304,0,0,0,0.0,0.0,0.0,0.0,21.03,3949.81,2015,0
0,1,0.0,0.0,1.0,0.0,0,71100.54,,,,4411,火力发电,,,呼和浩特市环保,市,内蒙古省浩特市,鄂尔多斯热电,816931334,内蒙古自治区,150602,0,0,0,0.0,0.0,0.0,0.0,21.03,3949.81,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,东营华泰化工集团,768728314,山东省,370000,3,2,0,3.0,2.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,28806,,,,4411,火力发电,,,云南曲靖环保,市,云南省曲靖市,国电宣威发电,738062005,云南省,530381,0,1,0,0.0,1.0,0.0,0.0,50.03,2692.54,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,3110,炼铁,,,山东环境,省,山东省,张店钢铁总厂,164109053,山东省,370321,1,0,0,1.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,104132,,,,3110,炼铁,,,武汉环保,市,武汉市,武钢钢铁集团矿业,878422703,湖北省,420205,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,潍坊第二热电,735761513,山东省,370703,4,0,0,4.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,2.0,0.0,0,36724,,,,2221,机制纸及纸板制造,,,江西环保,省,江西省,江西晨鸣纸业,744264607,江西省,360111,1,2,3,0.5,1.0,1.5,0.0,60.01,1085.35,2015,0
0,1,0.0,0.0,1.0,0.0,1,104132,,,,3041,平板玻璃制造,,,武汉环保,市,武汉市,德州晶华集团振华,167277634,山东省,371402,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,81,0.0,0.0,59.0,0.0,1,62480,,,,,,,,金华市环保局,市,金华市,浙江八达金华热电,52840407,浙江省,330702,80,58,11,1.3559,0.9831,0.1864,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,36724,,,,4411,火力发电,,,江西环保,省,江西省,江西省丰城新洛电业,7442958920,江西省,360981,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,2.0,0.0,0,47626,,,,2614,有机化学原料制造,,,唐山市环境保护局,市,河北省唐山市,陕西延长石油榆林煤化,691127800,陕西省,610823,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,28806,,,,3120,炼钢,,,云南曲靖环保,市,云南省曲靖市,云南曲靖呈钢钢铁（集团）,760429598,云南省,530321,0,0,0,0.0,0.0,0.0,0.0,50.03,2692.54,2015,0
0,2,0.0,0.0,1.0,0.0,1,36656,,,,2511,原油加工及石油制品制造,,,临沂环境,市,临沂市,山东恒源石油化工,167653185,山东省,371424,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
1,2,0.5,1.0,1.0,1.0,1,77643.69,,,,4411,火力发电,,,浙江环保,省,浙江省,浙江三星热电,754403818,浙江省,330183,0,1,0,0.0,1.0,0.0,0.0,59.07,3197.66,2015,71460.0
0,26,0.0,0.0,26.0,0.0,0,36724,,,,1495,食品及饲料添加剂制造,,,江西环保,省,江西省,江西省德兴市百勤异 VC 钠,748505113,江西省,361181,16,9,0,0.6154,0.3462,0.0,0.0,60.01,1085.35,2015,0
0,13,0.0,0.0,13.0,0.0,0,36724,,,,2653,合成纤维单（聚合）体制造,,,江西环保,省,江西省,江西江维高科股份,739172564,江西省,360281,7,4,4,0.5385,0.3077,0.3077,0.0,60.01,1085.35,2015,0
0,6,0.0,0.0,3.0,0.0,1,77643.69,,,,3011,水泥制造,,,建德环保,县,浙江省建德市,建德红狮水泥,74945178600,浙江省,330182,1,2,0,0.3333,0.6667,0.0,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,47626,,,,4430,热力生产和供应,,,西安环保,市,陕西省西安市,西安西联供热,791659337,陕西省,610104,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
1,2,0.5,1.0,1.0,1.0,1,64168.3,,,,,,,,山东环境,省,山东省,青岛市团岛污水处理厂,427601366,山东省,370202,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2015,35326.0
0,1,0.0,0.0,1.0,0.0,1,108299,,,,4411,火力发电,,,佛山环保,市,佛山市,南海发电一厂,617645589,广东省,440605,14,2,4,14.0,2.0,4.0,0.0,51.26,4263.66,2015,0
2,4,0.5,2.0,2.0,1.0,1,58110,,,,,,,,日照环境,市,日照市,开发区污水处理厂,11966141201,辽宁省,210000,9,9,0,4.5,4.5,0.0,0.0,38.24,1778.76,2015,14845.0
0,1,0.0,0.0,1.0,0.0,0,50653.85,,,,2622,磷肥制造,,,湖北环保,省,湖北省,湖北祥云（集团）化工股份,180414357,湖北省,421182,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2015,0
0,1,0.0,0.0,1.0,0.0,1,77643.69,,,,3011,水泥制造,,,江苏环保,省,江苏省,湖州槐坎南方水泥,755918709,浙江省,330522,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,5,0.0,0.0,5.0,0.0,0,36724,,,,3011,水泥制造,,,江西环保,省,江西省,江西锦溪水泥,705628260,江西省,360281,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,6,0.0,0.0,3.0,0.0,0,56076,,,,4411,火力发电,,,吉林省环境保护厅,省,吉林省,长春热电发展,727099566,吉林省,220105,1,1,2,0.3333,0.3333,0.6667,0.0,40.38,760.26,2015,0
1,1,1.0,1.0,1.0,1.0,1,102374,,,,,,,,镇海环保,县,宁波市镇海区,宁波市镇海蛟川水处理运营,764509245,浙江省,330211,2,2,0,2.0,2.0,0.0,0.0,59.07,3197.66,2015,11139.0
0,1,0.0,0.0,1.0,0.0,1,40255,,,,4411,火力发电,,,唐山市环境保护局,市,河北省唐山市,河北马头发电,805525330,河北省,130000,0,0,1,0.0,0.0,1.0,0.0,23.41,2630.59,2015,0
0,2,0.0,0.0,1.0,0.0,1,77643.69,,,,3011,水泥制造,,,浙江环保,省,浙江省,兰溪南方水泥,704568788,浙江省,330781,0,0,2,0.0,0.0,2.0,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,51692,,,,3011,水泥制造,,,蓝天白云洛阳梦,市,洛阳市,河南省同力水泥,747420273,河南省,410603,0,0,0,0.0,0.0,0.0,0.0,21.5,2652.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,47626,,,,,,,,陕西环保,省,陕西省,延安市污水处理厂,436453553,陕西省,610602,0,1,3,0.0,1.0,3.0,0.0,41.42,1757.41,2015,0
0,3,0.0,0.0,2.0,0.0,0,40036,,,,610,烟煤和无烟煤开采洗选,,,哈密环保,市,哈密市,潞安新疆煤化工(集团),998961904,新疆维吾尔自治区,652201,6,4,1,3.0,2.0,0.5,0.0,4.24,2719.13,2015,0
0,3,0.0,0.0,2.0,0.0,1,77643.69,,,,1713,棉印染精加工,,,浙江环保,省,浙江省,绍兴勇舜印染,743473001,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
1,10,0.1,1.0,1.0,1.0,0,64710,,,,3211,铜冶炼,,,马鞍山市环境保护局,市,鞍山市,金隆铜业,610436303,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,610,烟煤和无烟煤开采洗选,,,济宁环境,市,山东省济宁市,淄博矿业集团,706092437,山东省,370000,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,3,0.0,0.0,1.0,0.0,1,77643.69,,,,3011,水泥制造,,,浙江环保,省,浙江省,常山南方水泥,75304140500,浙江省,330822,2,2,0,2.0,2.0,0.0,0.0,59.07,3197.66,2015,0
2,6,0.3333,2.0,3.0,0.6667,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,山东里彦发电,267126657,山东省,370883,10,10,0,3.3333,3.3333,0.0,0.0,16.73,5329.27,2015,56865.0
0,2,0.0,0.0,1.0,0.0,1,44743,,,,3216,铝冶炼,,,聊城环境,市,聊城市,山东信发华源铝业,744549127,山东省,371523,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,1.0,0.0,0,40036,,,,610,烟煤和无烟煤开采洗选,,,巴里坤环保,县,新疆省里坤县密地区,潞安新疆煤化工(集团),998961904,新疆维吾尔自治区,652201,4,3,0,4.0,3.0,0.0,0.0,4.24,2719.13,2015,0
1,1,1.0,1.0,1.0,1.0,0,50053,,,,3311,金属结构制造,,,生态黄石,市,黄石市,大冶有色金属,770785545,湖北省,420204,1,5,0,1.0,5.0,0.0,0.0,38.4,2479.02,2015,1880598.0
1,3,0.3333,1.0,2.0,0.5,1,64168.3,,,,2511,原油加工及石油制品制造,,,青岛环保,市,山东省青岛市,中国石化青岛石油化工,163576944,山东省,370213,12,5,1,6.0,2.5,0.5,0.0,16.73,5329.27,2015,27745.0
1,1,1.0,1.0,1.0,1.0,1,64168.3,,,,,,,,山东环境,省,山东省,稻庄镇污水处理厂,569034811,山东省,370523,0,4,0,0.0,4.0,0.0,0.0,16.73,5329.27,2015,4597934.0
1,10,0.1,1.0,1.0,1.0,0,35996.56,,,,3211,铜冶炼,,,太湖县环境保护局V,县,安徽省安庆市太湖县,铜陵有色金属集团股份,728511794,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,1,0.0,0.0,1.0,0.0,1,85919,,,,4411,火力发电,,,济南环保,市,济南市,安丘盛源热电,165645544,山东省,370784,1,1,0,1.0,1.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,2.0,0.0,0,35996.56,,,,4411,火力发电,,,蚌埠市环境保护局,市,安徽省蚌埠市,国电蚌埠发电,75850679300,安徽省,340304,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,2,0.0,0.0,1.0,0.0,1,87995,,,,3011,水泥制造,,,溧阳环保,县,溧阳市,江苏金峰水泥集团,720591953,江苏省,320481,5,2,0,5.0,2.0,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,2.0,0.0,1,110351,,,,4411,火力发电,,,镇江环保局,市,镇江市,江苏镇江发电,608836068,江苏省,321112,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,7,0.0,0.0,5.0,0.0,1,87995,,,,3011,水泥制造,,,江苏环保,省,江苏省,句容台泥水泥,60893071600,江苏省,321183,0,1,0,0.0,0.2,0.0,0.0,15.8,4709.37,2015,0
0,7,0.0,0.0,7.0,0.0,0,36724,,,,3011,水泥制造,,,江西环保,省,江西省,江西亚东水泥,612441544,江西省,360481,1,0,3,0.1429,0.0,0.4286,0.0,60.01,1085.35,2015,0
1,10,0.1,1.0,1.0,1.0,0,35996.56,,,,3211,铜冶炼,,,黄山市环境保护局,市,安徽省黄山市,金隆铜业,610436303,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,2,0.0,0.0,2.0,0.0,0,35996.56,,,,4411,火力发电,,,淮南环保,市,安徽省淮南市,安徽华塑股份,686874334,安徽省,341125,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,1,87995,,,,4411,火力发电,,,江苏环保,省,江苏省,江苏淮阴发电,703815070,江苏省,320811,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,1.0,0.0,0,36724,,,,,,,,南昌环境保护局发布,市,江西省南昌市,江西洪城水业,550854801,江西省,360824,0,1,0,0.0,1.0,0.0,0.0,60.01,1085.35,2015,0
0,6,0.0,0.0,6.0,0.0,0,47626,,,,4430,热力生产和供应,,,西安环保,市,陕西省西安市,西安市城北供热,75020440801,陕西省,610000,0,3,1,0.0,0.5,0.1667,0.0,41.42,1757.41,2015,0
2,2,1.0,1.0,1.0,1.0,1,64168.3,,,,3110,炼铁,,,山东环境,省,山东省,威海鑫山集团,866712738,山东省,371083,5,5,1,5.0,5.0,1.0,0.0,16.73,5329.27,2015,9038.0
0,5,0.0,0.0,2.0,0.0,1,77643.69,,,,,,,,金华市环保局婺城分局,县,浙江省金华市,浙江八达金华热电,52840407,浙江省,330702,1,0,0,0.5,0.0,0.0,0.0,59.07,3197.66,2015,0
0,3,0.0,0.0,3.0,0.0,0,47626,,,,3217,镁冶炼,,,陕西环保,省,陕西省,府谷县金万通镁业,766342215,陕西省,610822,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,3,0.0,0.0,1.0,0.0,1,40255,,,,3120,炼钢,,,北京市环保局总量处,省,北京省北京市,辛集市澳森钢铁,740187878,河北省,130181,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4430,热力生产和供应,,,山东环境,省,山东省,诸城金安热电,746574916,山东省,370782,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,56076,,,,4411,火力发电,,,长春市环境保护局,市,吉林省长春市,国电吉林龙华长春热电一厂,244995446,吉林省,220103,0,0,0,0.0,0.0,0.0,0.0,40.38,760.26,2015,0
0,1,0.0,0.0,1.0,0.0,0,35996.56,,,,3011,水泥制造,,,铜陵环保,市,安徽省铜陵市,安徽荻港海螺水泥股份,731906674,安徽省,340000,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,39461.56,,,,,,,,茂名市环保局,市,广东省茂名市,黑龙江环保水务,565150815,黑龙江省,231281,3,0,1,3.0,0.0,1.0,0.0,43.16,900.41,2015,0
0,7,0.0,0.0,7.0,0.0,0,35996.56,,,,3011,水泥制造,,,芜湖市环境保护局,市,安徽省芜湖市,芜湖海螺水泥,76686286X,安徽省,340000,3,4,1,0.4286,0.5714,0.1429,0.0,27.53,2252.69,2015,0
0,2,0.0,0.0,2.0,0.0,1,77643.69,,,,4411,火力发电,,,台州市环境保护局,市,浙江省台州市,临海市伟明环保能源,670292102,浙江省,331082,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,77643.69,,,,1713,棉印染精加工,,,绍兴-环保,市,浙江省绍兴市,绍兴第二印染,145976370,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,77643.69,,,,1713,棉印染精加工,,,绍兴-环保,市,浙江省绍兴市,绍兴县广丰印染,684510481,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,3120,炼钢,,,山东环境,省,山东省,莱芜钢铁银山型钢,757493927,山东省,371203,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
1,1,1.0,1.0,1.0,1.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,华电莱州发电,559920211,山东省,370683,19,5,1,19.0,5.0,1.0,0.0,16.73,5329.27,2015,100649.0
0,4,0.0,0.0,2.0,0.0,1,64168.3,,,,2614,有机化学原料制造,,,山东环境,省,山东省,兖矿国泰化工,742417112,山东省,370481,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,36656,,,,2720,化学药品制剂制造,,,临沂环境,市,临沂市,山东新时代药业,72755352X,山东省,371325,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
