卓资县卓华污水处理,内蒙古自治区,150921,2015,污水处理厂,597317712,,,,,,,,0
中山基石污水处理,广东省,442001,2015,污水处理厂,782991717,,,,,,,,0
中山市高平织染水处理,广东省,442001,2015,污水处理厂,732180000,,,,,,,,0
中山市小榄镇新悦成线路版污水处理厂,广东省,442001,2015,污水处理厂,77305385X,,,,,,,,0
中山市火炬开发区污水处理厂,广东省,442001,2015,污水处理厂,770196353,,,,,,,,0
中山市珍家山污水处理,广东省,442001,2015,污水处理厂,770152369,,,,,,,,0
中山市联海污水处理,广东省,442001,2015,污水处理厂,765748395,,,,,,,,0
中山市小榄水务,广东省,442001,2015,污水处理厂,759239332,,,,,,,,0
中山市龙山污水处理,广东省,442001,2015,污水处理厂,756469706,,,,,,,,0
中山市港口污水处理,广东省,442001,2015,污水处理厂,66503659301,,,,,,,,0
中山市港口污水处理,广东省,442001,2015,污水处理厂,66503659302,,,,,,,,0
中山市民众镇生活污水处理,广东省,442001,2015,污水处理厂,666452433,,,,,,,,0
中山市阜沙镇污水处理,广东省,442001,2015,污水处理厂,66652809800,,,,,,,,0
中山市古镇镇水务,广东省,442001,2015,污水处理厂,666538333,,,,,,,,0
中山市东凤镇污水处理,广东省,442001,2015,污水处理厂,671385570,,,,,,,,0
中山市神湾镇污水处理,广东省,442001,2015,污水处理厂,671387197,,,,,,,,0
中山市板芙污水处理,广东省,442001,2015,污水处理厂,6788311070,,,,,,,,0
中山市板芙污水处理,广东省,442001,2015,污水处理厂,6788311071,,,,,,,,0
中山市三角镇高平污水处理,广东省,442001,2015,污水处理厂,724362832,,,,,,,,0
中山市中拓凯蓝实业,广东省,442001,2015,污水处理厂,773076058,,,,,,,,0
惠州健鸿电镀,广东省,441303,2015,重金属,57452396X,1,300,3,3360,金属表面处理及热处理加工,869,2800,0
惠州合利真空镀膜,广东省,441303,2015,重金属,62184351,,,,,,,,0
惠州市弘国五金制品,广东省,441303,2015,重金属,669878456,1,173,3,3360,金属表面处理及热处理加工,600,2400,0
中国石化集团南京化学工业,江苏省,320703,2015,废气,834764058,1,110,1,2612,无机碱制造,131583,8640,0
江苏大唐国际吕四港发电,江苏省,320681,2015,废气,753238507,1,150,2,4411,火力发电,426950,6888,0
江苏联发纺织股份,江苏省,320621,2015,废气,743127133,1,160,1,1713,棉印染精加工,2774833,7920,1
海安华新热电,江苏省,320621,2015,废气,765875271,1,320,3,4430,热力生产和供应,7243,7000,0
华能国际电力股份,江苏省,320611,2015,废气,608316572,1,160,1,4411,火力发电,213273.4,8760,0
南通天生港发电,江苏省,320611,2015,废气,608308601,1,160,1,4411,火力发电,131128.2,8760,0
南通宝钢钢铁,江苏省,320611,2015,废气,608307684,,,,3120,炼钢,,,0
南通观音山环保热电,江苏省,320602,2015,废气,753927601,1,160,3,4411,火力发电,25882.6,8398,0
惠阳区新圩庆邦雨伞五金电镀厂,广东省,441303,2015,重金属,L29766811,1,200,3,3360,金属表面处理及热处理加工,1100,3300,0
惠阳区新圩翔达五金电镀厂,广东省,441303,2015,重金属,L04349974,1,170,3,3360,金属表面处理及热处理加工,800,2646,0
惠阳区新圩鑫隆五金制品加工厂,广东省,441303,2015,重金属,714865604,1,170,4,3360,金属表面处理及热处理加工,500,1700,0
惠阳区新圩源辉五金电镀厂,广东省,441303,2015,重金属,L15828946,1,170,4,3360,金属表面处理及热处理加工,900,2000,0
惠阳伊华时尚首饰,广东省,441303,2015,重金属,61816631X,1,200,4,3360,金属表面处理及热处理加工,28,6200,0
汇通电子科技（惠州）,广东省,441303,2015,重金属,760607841,1,230,3,3972,印制电路板制造,2850,2700,0
惠阳区新圩华生五金电镀厂,广东省,441303,2015,重金属,X18338528,1,170,4,3360,金属表面处理及热处理加工,400,2112,0
惠阳区新圩南坑昌华电镀厂,广东省,441303,2015,重金属,X17854483,1,170,3,3360,金属表面处理及热处理加工,720,1852,0
栾川县金星化工,河南省,410324,2015,重金属,74920003970,,,,3312,金属门窗制造,,,0
栾川县金山矿业铁岭矿山,河南省,410324,2015,重金属,76021200690,2,170,3,810,铁矿采选,,,0
栾川县金渠选矿,河南省,410324,2015,重金属,77796457000,,,,,,,,0
栾川县金立矿业,河南省,410324,2015,重金属,79064518700,2,160,3,931,钨钼矿采选,,,0
栾川县金峰矿业,河南省,410324,2015,重金属,79194226300,,,,,,,,0
栾川县建新选矿厂,河南省,410324,2015,重金属,78050827700,,,,912,铅锌矿采选,,,0
栾川县慧顿矿业,河南省,410324,2015,重金属,76021201422,,,,931,钨钼矿采选,,,0
栾川县黄河化工,河南省,410324,2015,重金属,77218293201,2,170,3,2613,无机盐制造,,,0
栾川县华盈选矿,河南省,410324,2015,重金属,78224821000,,,,810,铁矿采选,,,0
栾川县华隆选矿,河南省,410324,2015,重金属,77368833700,,,,931,钨钼矿采选,,,0
栾川县沪七矿业,河南省,410324,2015,重金属,17151319300,,,,931,钨钼矿采选,,,0
栾川县后坪兴教联营铅锌选矿厂,河南省,410324,2015,重金属,76945631400,,,,912,铅锌矿采选,,,0
栾川县宏远化工,河南省,410324,2015,重金属,70655492900,,,,,,,,0
栾川县金兴矿业,河南省,410324,2015,重金属,727006630,,,,921,金矿采选,,,0
栾川县宏发矿业,河南省,410324,2015,重金属,66091530200,,,,,,,,0
栾川县锦华工贸,河南省,410324,2015,重金属,78806749600,,,,,,,,0
栾川县九扬矿业,河南省,410324,2015,重金属,17151578900,1,160,3,931,钨钼矿采选,15825,7200,0
栾川县军鑫矿业,河南省,410324,2015,重金属,79574518700,,,,,,,,0
栾川县君企选矿厂,河南省,410324,2015,重金属,77796738400,1,170,3,931,钨钼矿采选,300,2400,0
栾川县康瑞矿业,河南省,410324,2015,重金属,17151688800,1,170,3,912,铅锌矿采选,400,2880,0
栾川县科鹰钨业,河南省,410324,2015,重金属,70655469700,,,,2611,无机酸制造,,,0
栾川县金兴矿业,河南省,410324,2015,重金属,76021200699,2,170,3,810,铁矿采选,,,0
栾川县宏达矿业,河南省,410324,2015,重金属,78509344500,,,,931,钨钼矿采选,,,0
栾川县恒生金属制造,河南省,410324,2015,重金属,78623918600,1,170,3,931,钨钼矿采选,450,4800,0
栾川县和强化工制造,河南省,410324,2015,重金属,77942821000,1,170,4,931,钨钼矿采选,3000,720,0
栾川县富阳矿业,河南省,410324,2015,重金属,661872914,1,160,3,931,钨钼矿采选,300,2400,0
栾川县富翔矿化,河南省,410324,2015,重金属,74920574500,1,174,3,931,钨钼矿采选,2000,7200,0
栾川县丰汇矿业,河南省,410324,2015,重金属,79821018800,,,,810,铁矿采选,,,0
安溪安晟环境工程,福建省,350524,2015,污水处理厂,768584998,,,,,,,,0
芳源环保（惠安）,福建省,350521,2015,污水处理厂,77068127900,,,,,,,,0
惠安县惠东工业园区开发建设,福建省,350521,2015,污水处理厂,743848416,,,,,,,,0
泉州台商投资区水务投资经营,福建省,350521,2015,污水处理厂,569259367,,,,,,,,0
泉州盈源环保,福建省,350505,2015,污水处理厂,793762522,,,,,,,,0
泉州市圣泽环境工程,福建省,350503,2015,污水处理厂,7549932211,,,,,,,,0
泉州市宏恩环保发展,福建省,350503,2015,污水处理厂,689372145,,,,,,,,0
泉州市孚恩环境工程,福建省,350503,2015,污水处理厂,660370230,,,,,,,,0
泉州市圣泽环境工程,福建省,350503,2015,污水处理厂,754993221,,,,,,,,0
泉州市清濛水质处理,福建省,350502,2015,污水处理厂,74636701X,,,,,,,,0
永安市莲花山污水处理,福建省,350481,2015,污水处理厂,738049476,,,,,,,,0
建宁县鸿泰泽净水,福建省,350430,2015,污水处理厂,68508557900,,,,,,,,0
福建省北美净水务,福建省,350429,2015,污水处理厂,666863953,,,,,,,,0
福建溢升环境科技发展,福建省,350428,2015,污水处理厂,696643521,,,,,,,,0
舒兰市蓝鹏污水处理,吉林省,220283,2015,污水处理厂,660126557,,,,,,,,0
赤峰市元宝山区元宝山镇污水处理厂,内蒙古自治区,150403,2015,污水处理厂,67503550,,,,,,,,0
赤峰市资源型城市经济转型开发试验区污水\n处理厂,内蒙古自治区,150403,2015,污水处理厂,57827797,,,,,,,,0
元宝山区污水处理厂,内蒙古自治区,150403,2015,污水处理厂,767891611,,,,,,,,0
赤峰市德润排水,内蒙古自治区,150402,2015,污水处理厂,56121549001,,,,,,,,0
赤峰市德润排水,内蒙古自治区,150402,2015,污水处理厂,53913583,,,,,,,,0
乌达经济开发区污水处理厂,内蒙古自治区,150304,2015,污水处理厂,1147626951,,,,,,,,0
乌达区污水处理厂,内蒙古自治区,150304,2015,污水处理厂,114762695,,,,,,,,0
乌海市海南区自来水公司污水处理厂,内蒙古自治区,150303,2015,污水处理厂,114730976,,,,,,,,0
乌海市污水处理厂,内蒙古自治区,150302,2015,污水处理厂,68003799X,,,,,,,,0
青海西部铟业,青海省,630122,2015,危险废物,757426636,1,150,3,3229,其他贵金属冶炼,3978,5160,0
青海宜化化工,青海省,630121,2015,危险废物,679157017,,,,,,,,0
青海桥电实业,青海省,630121,2015,危险废物,123456789,,,,,,,,0
西宁特殊钢股份,青海省,630104,2015,危险废物,226593945,1,110,1,3120,炼钢,353180,7800,1
西宁城投环境资源开发,青海省,630103,2015,危险废物,698542767,,,,,,,,0
中核华原钛白股份,甘肃省,628101,2015,危险废物,719063838,,,,2643,颜料制造,,,0
甘肃宝徽实业集团,甘肃省,621201,2015,危险废物,225851949,1,300,1,3212,铅锌冶炼,73422,8712,0
甘肃厂坝有色金属,甘肃省,621201,2015,危险废物,566437762,,,,,,,,0
甘肃省临洮铝业,甘肃省,621100,2015,危险废物,225613342,1,150,2,3216,铝冶炼,69411.8,8760,0
长庆油田分公司超低渗透油藏第一项目部,甘肃省,621024,2015,危险废物,70404369,,,,,,,,0
长庆实业集团五蛟西采油作业区,甘肃省,621023,2015,危险废物,710300868,,,,,,,,0
长庆油田第二采油厂,甘肃省,621021,2015,危险废物,92604199X,1,110,1,710,石油开采,711228,8760,0
中国石油庆阳石化公司,甘肃省,621002,2015,危险废物,70404369,,,,,,,,0
长庆油田分公司超低渗透油藏第四项目部,甘肃省,621002,2015,危险废物,695616246,,,,,,,,0
甘肃祁连山药业股份,甘肃省,620902,2015,危险废物,789633293,1,160,2,2710,化学药品原料药制造,16963.1,8760,0
中国石油天然气股份,甘肃省,620900,2015,危险废物,712722124,1,110,2,4430,热力生产和供应,6100,3600,0
华亭煤电股份,甘肃省,620824,2015,危险废物,773420824,1,110,1,2614,有机化学原料制造,108150,6240,0
中石化华北分公司第一采油厂,甘肃省,620800,2015,危险废物,767730690,1,110,2,710,石油开采,8000,8640,0
临泽宏鑫矿产实业,甘肃省,620700,2015,危险废物,778880723,1,173,2,890,其他黑色金属矿采选,88765,7200,0
甘肃锦世化工,甘肃省,620700,2015,危险废物,225320419,1,173,2,2613,无机盐制造,12852.7,8064,0
古浪鑫淼精细化工,甘肃省,620600,2015,危险废物,675906126,,,,,,,,0
天祝宏达经贸,甘肃省,620600,2015,危险废物,745850763,,,,,,,,0
石狮市科辉水务,福建省,350581,2015,污水处理厂,05841904X,,,,,,,,0
石狮市科达凯瑞尔水务,福建省,350581,2015,污水处理厂,563381265,,,,,,,,0
德化县戴云水处理,福建省,350526,2015,污水处理厂,775360378,,,,,,,,0
芳源环保（永春）,福建省,350525,2015,污水处理厂,766183576,,,,,,,,0
上海长盈环保服务,上海市,310120,2015,危险废物,770211058,,,,,,,,0
上海星济工业废物处理,上海市,310120,2015,危险废物,631587602,,,,,,,,0
湛新树脂（上海）,上海市,310120,2015,危险废物,607383001,1,300,3,2641,涂料制造,50006.3,7200,0
亚东石化（上海）,上海市,310120,2015,危险废物,710936380,1,200,2,2653,合成纤维单（聚合）体制造,291006,8037,0
江苏和顺环保股份,江苏省,320514,2015,危险废物,72440510X,,,,,,,,0
苏州市荣望环保科技,江苏省,320507,2015,危险废物,753906288,,,,,,,,0
苏州市康洁物资再生,江苏省,320507,2015,危险废物,790869367,,,,,,,,0
光大环保（苏州）固废处置,江苏省,320506,2015,危险废物,791987541,,,,,,,,0
苏州市和源环保科技,江苏省,320506,2015,危险废物,74393332X,,,,,,,,0
苏州市吴中区固体废弃物处理,江苏省,320506,2015,危险废物,714992494,,,,,,,,0
苏州博瑞水处理,江苏省,320506,2015,危险废物,685303484,,,,,,,,0
苏州市贵金属回收,江苏省,320505,2015,危险废物,137994843,,,,,,,,0
苏州星火环境净化股份,江苏省,320505,2015,危险废物,608231771,,,,,,,,0
苏州森荣环保处置,江苏省,320505,2015,危险废物,552494125,,,,,,,,0
苏州市众和固体废物回收处理,江苏省,320505,2015,危险废物,798639099,,,,,,,,0
上海宝钢化工,江苏省,320114,2015,危险废物,13226493X,,,,,,,,0
晓星住电钢帘线（南京）,江苏省,320113,2015,危险废物,770509380,,,,3340,金属丝绳及其制品制造,,,0
中电熊猫显示科技,江苏省,320113,2015,危险废物,690442841,1,110,1,3971,电子元件及组件制造,451674.7,8760,0
南京宝日钢丝制品,江苏省,320113,2015,危险废物,608979034,1,310,3,3340,金属丝绳及其制品制造,43638,8448,0
中国石化股份,江苏省,320113,2015,危险废物,721730177,1,160,1,2511,原油加工及石油制品制造,8073223,8760,0
南京大吉铁塔制造,江苏省,320111,2015,危险废物,135665413,1,150,2,3829,其他输配电及控制设备制造,,3630,0
上海华润大东船务工程,上海市,310230,2015,危险废物,60726685x,,,,,,,,0
彤程化学（上海）,上海市,310120,2015,危险废物,575814857,1,150,3,2651,初级形态塑料及合成树脂制造,43400,7632,0
赢创特种化学（上海）,上海市,310120,2015,危险废物,766462540,1,300,2,2619,其他基础化学原料制造,261254.8,8000,0
巴斯夫化工,上海市,310120,2015,危险废物,710937834,1,330,3,2653,合成纤维单（聚合）体制造,399185.6,8760,0
上海赛科石油化工,上海市,310120,2015,危险废物,710938474,1,310,1,2511,原油加工及石油制品制造,2291273,8760,0
上海联恒异氰酸酯,上海市,310120,2015,危险废物,710936620,1,310,3,2614,有机化学原料制造,302631.8,8202,0
上海化学工业区中法水务发展,上海市,310120,2015,危险废物,736215207,,,,,,,,0
上海巴斯夫聚氨酯,上海市,310120,2015,危险废物,710936612,1,310,3,2614,有机化学原料制造,409639,8734,0
拜耳材料科技（中国）,上海市,310120,2015,危险废物,710936524,1,330,1,2614,有机化学原料制造,1308625,8760,0
辽宁新都黄金,辽宁省,211302,2015,重金属,716464724,1,110,2,3221,金冶炼,71603,8332,0
辽宁嘉旭铜业集团,辽宁省,211221,2015,重金属,785119713,2,150,3,3261,铜压延加工,0,0,0
盘锦昌明新能源科技,辽宁省,211161,2015,重金属,676871703,,,,4190,其他未列明制造业,,,0
辽阳创丰裘革制品,辽宁省,211081,2015,重金属,755772498,1,210,3,1931,毛皮鞣制加工,368,1440,0
江苏国华陈家港发电,江苏省,320921,2015,废气,66898797600,1,110,1,4411,火力发电,294306.7,8427,0
盐城发电,江苏省,320902,2015,废气,729019865,1,110,2,4411,火力发电,81969,7132,0
淮安经济开发区热电,江苏省,320861,2015,废气,751408613,1,173,3,4411,火力发电,19355,8760,0
江苏瑞洪盐业,江苏省,320829,2015,废气,788866546,1,150,3,2613,无机盐制造,22440,7944,0
江苏淮阴发电,江苏省,320811,2015,废气,703815070,,,,4411,火力发电,,,0
江苏沙钢集团淮钢特钢股份,江苏省,320811,2015,废气,139452917,1,160,1,3120,炼钢,680480,7200,0
淮安清江石油化工,江苏省,320811,2015,废气,139450989,1,150,1,2511,原油加工及石油制品制造,402833,8760,0
江苏安邦电化,江苏省,320811,2015,废气,139433337,1,110,1,2613,无机盐制造,143563.4,8000,0
华能国际电力股份,江苏省,320804,2015,废气,763577692,1,110,1,4411,火力发电,226724,8760,0
江苏井神盐化股份,江苏省,320803,2015,废气,720586548,1,160,2,2613,无机盐制造,150220,7777,0
罗盖特（中国）精细化工,江苏省,320761,2015,废气,731174602,1,300,1,1391,淀粉及淀粉制品制造,159562,8640,0
连云港亚鑫钢铁,江苏省,320724,2015,废气,693365191,1,150,2,3120,炼钢,347544,7720,0
连云港兴鑫钢铁,江苏省,320724,2015,废气,754638203,1,150,1,3140,钢压延加工,223961.3,6504,0
江苏省镔鑫特钢材料,江苏省,320721,2015,废气,670967309,1,150,1,3120,炼钢,1510441,8160,0
江苏新海发电,江苏省,320706,2015,废气,138966676,1,110,2,4411,火力发电,271153,8760,0
连云港华乐合金,江苏省,320703,2015,废气,551239384,1,173,1,3150,铁合金冶炼,300000,7136,0
葫芦岛市连山区钢屯镇兰家沟村宝东选矿厂,辽宁省,211402,2015,重金属,211402G0071,,,,,,,,0
葫芦岛市连山区钢屯镇腾飞选矿厂,辽宁省,211402,2015,重金属,231654658,,,,,,,,0
葫芦岛市连山区上边选矿厂,辽宁省,211402,2015,重金属,726843285,1,130,3,912,铅锌矿采选,1700,6480,0
葫芦岛市连山区晟鑫矿业,辽宁省,211402,2015,重金属,673781796,1,160,3,912,铅锌矿采选,3700,4500,0
葫芦岛市连山区志远选矿厂,辽宁省,211402,2015,重金属,211402G0064,,,,,,,,0
葫芦岛市水泉炭浆,辽宁省,211402,2015,重金属,791556039,,,,921,金矿采选,,,0
葫芦岛市连山区钢屯镇宝岩选矿厂,辽宁省,211402,2015,重金属,211402G0065,,,,,,,,0
辽宁连山钼业(集团),辽宁省,211402,2015,重金属,781626371,2,150,2,931,钨钼矿采选,,,0
葫芦岛锌冶炼,辽宁省,211402,2015,重金属,72374541X,1,173,3,3212,铅锌冶炼,10679,5040,0
北票市龙潭富隆金选厂,辽宁省,211381,2015,重金属,2113G0262,2,172,3,921,金矿采选,,,0
北票市兴顺达金选厂,辽宁省,211381,2015,重金属,564637461,2,171,4,921,金矿采选,,,0
北票市金海矿业,辽宁省,211381,2015,重金属,749795618,2,173,4,921,金矿采选,,,0
喀左县中三家镇卢家地景文金矿,辽宁省,211324,2015,重金属,781626232,2,170,4,921,金矿采选,,,0
喀左县中三家镇三十亩地金矿,辽宁省,211324,2015,重金属,734223940,2,171,3,3221,金冶炼,,,0
西藏夕瑞德矿业,西藏自治区,540121,2015,重金属,741916913,2,150,3,810,铁矿采选,,,0
金隆三废回收厂（一车间）,云南省,533325,2015,重金属,66554647X01,,,,,,,,0
兰坪吉龙选矿厂,云南省,533325,2015,重金属,71349308700,2,171,3,912,铅锌矿采选,,,0
兰坪江盛选厂,云南省,533325,2015,重金属,78464152600,2,171,3,912,铅锌矿采选,,,0
兰坪金利达矿业,云南省,533325,2015,重金属,79027185900,1,170,3,911,铜矿采选,,,0
兰坪康德有色金属冶炼,云南省,533325,2015,重金属,66260545500,2,159,3,3211,铜冶炼,,,0
兰坪县兴兰选厂,云南省,533325,2015,重金属,77859365200,,,,,,,,0
兰坪县兔峨综合铜选厂,云南省,533325,2015,重金属,91938343000,2,170,3,911,铜矿采选,,,0
兰坪县顺达选厂,云南省,533325,2015,重金属,66260776800,2,171,3,912,铅锌矿采选,,,0
兰坪县荣达矿业,云南省,533325,2015,重金属,77859681000,2,160,1,911,铜矿采选,,,0
兰坪县民通矿业,云南省,533325,2015,重金属,75355406700,2,150,3,912,铅锌矿采选,,,0
兰坪县矿产三废回收厂,云南省,533325,2015,重金属,71349310800,1,120,3,912,铅锌矿采选,,,0
兰坪县康华电解锌厂,云南省,533325,2015,重金属,719460868,2,170,3,3212,铅锌冶炼,,,0
兰坪县金湘有色金属选冶厂,云南省,533325,2015,重金属,77550743X,2,170,3,3211,铜冶炼,,,0
兰坪县恒源矿业,云南省,533325,2015,重金属,79287907500,2,150,3,912,铅锌矿采选,,,0
兰坪县恒信矿山,云南省,533325,2015,重金属,790265002,1,170,3,912,铅锌矿采选,3213,4752,0
兰坪县春佳有色金属浮选厂,云南省,533325,2015,重金属,763852447,2,170,3,912,铅锌矿采选,,,0
兰坪三江铜业,云南省,533325,2015,重金属,70986527100,1,150,3,911,铜矿采选,3889,3744,0
兰坪民生矿业,云南省,533325,2015,重金属,78735750400,2,150,3,912,铅锌矿采选,,,0
河西三元有色金属采选厂,云南省,533325,2015,重金属,76389741800,2,170,3,912,铅锌矿采选,,,0
水城县虹鑫锌业,贵州省,520221,2015,重金属,666980295,1,173,3,3212,铅锌冶炼,3500,7180,0
水城县富之源锌品厂,贵州省,520221,2015,重金属,798843401,1,171,3,3212,铅锌冶炼,3480,7200,0
四川雷波县西川矿业,四川省,513437,2015,重金属,686120970,,,,,,,,0
扬州第二发电,江苏省,321003,2015,废气,140861574,1,150,1,4411,火力发电,200636,8760,0
江苏扬农化工集团,江苏省,321002,2015,废气,140716633,1,150,1,2631,化学农药制造,255961,8592,0
江苏安和焦化,江苏省,320981,2015,废气,75506639000,1,170,1,2520,炼焦,157500,8760,0
东台中玻特种玻璃,江苏省,320981,2015,废气,67702186600,1,310,1,3041,平板玻璃制造,59676.7,8760,0
江苏磊达股份,江苏省,320981,2015,废气,14256091900,1,160,1,3011,水泥制造,253296.7,7440,0
江苏射阳港发电,江苏省,320924,2015,废气,140148699,1,150,1,4411,火力发电,204254,8760,0
江苏森达沿海热电,江苏省,320922,2015,废气,760511655,1,170,2,4411,火力发电,20200,7200,0
贵州省万山矿产,贵州省,520603,2015,重金属,215260010,1,150,4,2661,化学试剂和助剂制造,0,0,0
贵州省铜仁市万山区金鑫汞业,贵州省,520603,2015,重金属,736613360,1,170,4,2661,化学试剂和助剂制造,0,0,0
贵州省铜仁市万山区鸿发化工,贵州省,520603,2015,重金属,709542018,1,150,3,2661,化学试剂和助剂制造,3920,1035,0
贵州省铜仁市金鑫矿业,贵州省,520602,2015,重金属,766083719,1,173,3,3219,其他常用有色金属冶炼,1757,360,0
务川自治县银昱矿产,贵州省,520326,2015,重金属,675446027,1,160,3,3219,其他常用有色金属冶炼,2008,4776,0
遵义市金狮金属合金,贵州省,520323,2015,重金属,67724564,,,,,,,,0
广东联泰环保股份,广东省,440507,2015,污水处理厂,787917532,,,,,,,,0
珠海市城市排水,广东省,440466,2015,污水处理厂,739873598,,,,,,,,0
珠海市城市排水,广东省,440466,2015,污水处理厂,584723236,,,,,,,,0
珠海市城市排水,广东省,440465,2015,污水处理厂,739873598,,,,,,,,0
珠海威立雅水务污水处理,广东省,440461,2015,污水处理厂,745507164,,,,,,,,0
珠海市城市排水,广东省,440404,2015,污水处理厂,739873598,,,,,,,,0
珠海市城市排水,广东省,440403,2015,污水处理厂,739873598,,,,,,,,0
珠海市城市排水,广东省,440403,2015,污水处理厂,73987359802,,,,,,,,0
珠海市名门水质净化,广东省,440403,2015,污水处理厂,792902001,,,,,,,,0
珠海力合环保,广东省,440402,2015,污水处理厂,74172432102,,,,,,,,0
珠海力合环保,广东省,440402,2015,污水处理厂,74172432100,,,,,,,,0
珠海市城市排水,广东省,440402,2015,污水处理厂,739873598,,,,,,,,0
珠海威立雅水务污水处理,广东省,440402,2015,污水处理厂,745507164,,,,,,,,0
深圳市观澜南方水务,广东省,440363,2015,污水处理厂,594307869,,,,,,,,0
深圳市中环水务,广东省,440363,2015,污水处理厂,777196698,,,,,,,,0
深圳市深水龙岗污水处理厂,广东省,440362,2015,污水处理厂,682006660,,,,,,,,0
深圳市深水龙岗污水处理厂,广东省,440362,2015,污水处理厂,682006660,,,,,,,,0
深圳市深水龙岗污水处理厂,广东省,440362,2015,污水处理厂,682006660,,,,,,,,0
泉州市安平开发建设,福建省,350582,2015,污水处理厂,611522983,,,,,,,,0
皇宝（福建）环保工程投资,福建省,350581,2015,污水处理厂,772905782,,,,,,,,0
石狮市绿源环境工程,福建省,350581,2015,污水处理厂,751373609,,,,,,,,0
石狮市光华水处理,福建省,350581,2015,污水处理厂,731858043,,,,,,,,0
石狮市南华环境工程开发,福建省,350581,2015,污水处理厂,717365445,,,,,,,,0
石狮市海天环境工程,福建省,350581,2015,污水处理厂,705226165,,,,,,,,0
新疆鄯善县第二供排水公司,新疆维吾尔自治区,652122,2015,污水处理厂,22906435200,,,,,,,,0
凯里嘉诚水质净化,贵州省,522601,2015,污水处理厂,57332002801,,,,,,,,0
凯里嘉诚水质净化,贵州省,522601,2015,污水处理厂,57332002802,,,,,,,,0
安龙县污水处理站,贵州省,522328,2015,污水处理厂,666960462,,,,,,,,0
望谟县谭坪污水处理,贵州省,522326,2015,污水处理厂,590772544,,,,,,,,0
贞丰县污水处理厂,贵州省,522325,2015,污水处理厂,215390085,,,,,,,,0
兴仁县供水总公司,贵州省,522322,2015,污水处理厂,215330306,,,,,,,,0
兴义市水务总公司下五屯污水处理厂,贵州省,522301,2015,污水处理厂,21530024601,,,,,,,,0
贵州顶效经济开发区围山湖自来水公司,贵州省,522301,2015,污水处理厂,745719052,,,,,,,,0
兴义市水务总公司桔山污水处理厂,贵州省,522301,2015,污水处理厂,21530024602,,,,,,,,0
松桃苗族自治县供排水总公司污水处理厂,贵州省,520628,2015,污水处理厂,215240191,,,,,,,,0
沿河土家族自治县水务局,贵州省,520627,2015,污水处理厂,9900013,,,,,,,,0
德江县污水处理厂,贵州省,520626,2015,污水处理厂,69272050X,,,,,,,,0
印江自治县污水处理厂,贵州省,520625,2015,污水处理厂,2151802050,,,,,,,,0
思南县污水处理厂,贵州省,520624,2015,污水处理厂,215160482,,,,,,,,0
玉屏侗族自治县供排水公司,贵州省,520622,2015,污水处理厂,215120122,,,,,,,,0
诏安县科达凯瑞尔水务,福建省,350624,2015,污水处理厂,683073216,,,,,,,,0
漳浦环久环保科技,福建省,350623,2015,污水处理厂,691921297,,,,,,,,0
漳州绿江污水处理,福建省,350623,2015,污水处理厂,671934373,,,,,,,,0
漳浦发展水务,福建省,350623,2015,污水处理厂,557599081,,,,,,,,0
云霄长业水务,福建省,350622,2015,污水处理厂,680888380,,,,,,,,0
漳州闽南污水处理,福建省,350603,2015,污水处理厂,784546430,,,,,,,,0
漳州市西区金峰污水处理,福建省,350602,2015,污水处理厂,759362517,,,,,,,,0
福建省南安华源电镀集控区投资,福建省,350583,2015,污水处理厂,671917442,,,,,,,,0
芳源环保（南安）,福建省,350583,2015,污水处理厂,770672524,,,,,,,,0
晋江泉荣远东水处理,福建省,350582,2015,污水处理厂,753116358,,,,,,,,0
晋江安海可慕制革治污,福建省,350582,2015,污水处理厂,731881788,1,130,3,4430,热力生产和供应,1000,7920,0
晋江华懋电镀集控区开发管理,福建省,350582,2015,污水处理厂,70523232X,,,,,,,,0
晋江金泉环保,福建省,350582,2015,污水处理厂,633905520,,,,,,,,0
福建凤竹环保,福建省,350582,2015,污水处理厂,768583856,,,,,,,,0
叶城县污水处理厂,新疆维吾尔自治区,653126,2015,污水处理厂,23016027X,,,,,,,,0
喀什地区莎车县污水处理厂,新疆维吾尔自治区,653125,2015,污水处理厂,230142047,,,,,,,,0
喀什市供排水总公司排水分公司,新疆维吾尔自治区,653101,2015,污水处理厂,697831516,,,,,,,,0
新和县供排水公司,新疆维吾尔自治区,652925,2015,污水处理厂,229790020,,,,,,,,0
沙雅县兴雅污水处理,新疆维吾尔自治区,652924,2015,污水处理厂,568868945,,,,,,,,0
库车城市建设投资集团,新疆维吾尔自治区,652923,2015,污水处理厂,770375829,,,,,,,,0
阿克苏市供排水公司污水处理厂,新疆维吾尔自治区,652901,2015,污水处理厂,229700494,,,,,,,,0
和静县山泉供排水公司,新疆维吾尔自治区,652827,2015,污水处理厂,710802809,,,,,,,,0
焉耆回族自治县给排水公司,新疆维吾尔自治区,652826,2015,污水处理厂,457905635,,,,,,,,0
轮台县市政管理处污水处理厂,新疆维吾尔自治区,652822,2015,污水处理厂,754587338,,,,,,,,0
库尔勒金城洁净排水,新疆维吾尔自治区,652801,2015,污水处理厂,710810665,,,,,,,,0
温泉县供排水,新疆维吾尔自治区,652723,2015,污水处理厂,229450173,,,,,,,,0
博乐市自来水公司,新疆维吾尔自治区,652701,2015,污水处理厂,22940012500,,,,,,,,0
